n,1,5.00,2.00,-5.00
n,2,5.00,1.00,-5.00
n,3,5.00,0.00,-5.00
n,4,5.00,-1.00,-5.00
n,5,5.00,-2.00,-5.00
n,6,5.00,-3.00,-5.00
n,7,5.00,-4.00,-5.00
n,8,5.00,-5.00,-5.00
n,17,5.00,3.00,-5.00
n,18,5.00,4.00,-5.00
n,19,5.00,5.00,-5.00
n,20,4.00,5.00,-5.00
n,21,3.00,5.00,-5.00
n,22,2.00,5.00,-5.00
n,23,1.00,5.00,-5.00
n,24,0.00,5.00,-5.00
n,25,-1.00,5.00,-5.00
n,26,-2.00,5.00,-5.00
n,27,-3.00,5.00,-5.00
n,28,-4.00,5.00,-5.00
n,29,-5.00,5.00,-5.00
n,30,-5.00,4.00,-5.00
n,31,-5.00,3.00,-5.00
n,32,-5.00,2.00,-5.00
n,33,-5.00,1.00,-5.00
n,34,-5.00,0.00,-5.00
n,35,-5.00,-1.00,-5.00
n,36,-5.00,-2.00,-5.00
n,37,-5.00,-3.00,-5.00
n,38,-5.00,-4.00,-5.00
n,39,-5.00,-5.00,-5.00
n,40,-4.00,-5.00,-5.00
n,41,-3.00,-5.00,-5.00
n,42,-2.00,-5.00,-5.00
n,43,-1.00,-5.00,-5.00
n,44,0.00,-5.00,-5.00
n,45,1.00,-5.00,-5.00
n,46,2.00,-5.00,-5.00
n,47,3.00,-5.00,-5.00
n,48,4.00,-5.00,-5.00
n,49,-4.00,0.00,-5.00
n,50,-3.00,0.00,-5.00
n,51,-2.00,0.00,-5.00
n,52,-1.00,0.00,-5.00
n,53,0.00,0.00,-5.00
n,54,1.00,0.00,-5.00
n,55,2.00,0.00,-5.00
n,56,3.00,0.00,-5.00
n,57,4.00,0.00,-5.00
n,58,0.00,1.00,-5.00
n,59,0.00,2.00,-5.00
n,60,0.00,3.00,-5.00
n,61,0.00,4.00,-5.00
n,62,-1.00,2.00,-5.00
n,63,-2.00,2.00,-5.00
n,64,-3.00,2.00,-5.00
n,65,-4.00,2.00,-5.00
n,66,-2.00,1.00,-5.00
n,67,-1.00,1.00,-5.00
n,68,-3.00,1.00,-5.00
n,69,-4.00,1.00,-5.00
n,70,-2.00,4.00,-5.00
n,71,-2.00,3.00,-5.00
n,72,-1.00,4.00,-5.00
n,73,-1.00,3.00,-5.00
n,74,-4.00,4.00,-5.00
n,75,-3.00,4.00,-5.00
n,76,-4.00,3.00,-5.00
n,77,-3.00,3.00,-5.00
n,78,4.00,2.00,-5.00
n,79,3.00,2.00,-5.00
n,80,2.00,2.00,-5.00
n,81,1.00,2.00,-5.00
n,82,3.00,1.00,-5.00
n,83,4.00,1.00,-5.00
n,84,2.00,1.00,-5.00
n,85,1.00,1.00,-5.00
n,86,3.00,4.00,-5.00
n,87,3.00,3.00,-5.00
n,88,4.00,4.00,-5.00
n,89,4.00,3.00,-5.00
n,90,2.00,4.00,-5.00
n,91,2.00,3.00,-5.00
n,92,1.00,4.00,-5.00
n,93,1.00,3.00,-5.00
n,94,0.00,-4.00,-5.00
